dataset,distance,linkage,runtime,ARI,whs
FreezerSmallTrain,dtw,single,54009.0,0.0,0.2816138404902537
FreezerSmallTrain,dtw,ward,50361.0,0.0543362138535906,0.3415429095262905
FreezerSmallTrain,dtw,weighted,53624.0,0.0,0.3493607481512329
FreezerSmallTrain,euclidean,average,57081.0,0.0,0.3689894770617427
FreezerSmallTrain,euclidean,complete,57018.0,0.0001835765075608,0.3587439587875953
FreezerSmallTrain,euclidean,single,57077.0,0.0,0.3596281417068173
FreezerSmallTrain,euclidean,ward,60942.0,0.1176099287722709,0.365656715527518
FreezerSmallTrain,euclidean,weighted,57215.0,9.661838076082363e-07,0.3661187324503132
FreezerSmallTrain,kdtw,average,100148.0,0.0002434971139134,0.3725194676631619
FreezerSmallTrain,kdtw,complete,100009.0,0.0486556744891839,0.3455330854725158
FreezerSmallTrain,kdtw,single,99319.0,0.0,0.3031138969985781
FreezerSmallTrain,kdtw,ward,99358.0,0.0681259860673763,0.3565063159923133
FreezerSmallTrain,kdtw,weighted,100627.0,0.0002434971139134,0.3642529221732718
FreezerSmallTrain,lorentzian,average,60996.0,0.0002222400592105,0.3580288261526168
FreezerSmallTrain,lorentzian,complete,60809.0,2.705322475572964e-05,0.3450486356467471
FreezerSmallTrain,lorentzian,single,60893.0,2.8985528206594004e-06,0.2918020609131889
FreezerSmallTrain,lorentzian,ward,61306.0,0.2996250748135045,0.3511285892291644
FreezerSmallTrain,lorentzian,weighted,60837.0,0.1776755852980393,0.3514215063518894
FreezerSmallTrain,msm,average,69848.0,0.0001807247754772,0.3703112106918514
FreezerSmallTrain,msm,complete,69716.0,-3.5930483919280546e-05,0.3555126665109446
FreezerSmallTrain,msm,single,69577.0,2.8985528206594004e-06,0.3050706326790061
FreezerSmallTrain,msm,ward,62086.0,0.2634859483112698,0.3496471507086938
FreezerSmallTrain,msm,weighted,68901.0,-3.5930483919280546e-05,0.3611712128754763
FreezerSmallTrain,sbd,average,52220.0,1.9350561218109585e-06,0.3815110279575754
FreezerSmallTrain,sbd,complete,52157.0,1.9350561218109585e-06,0.3664478457412663
FreezerSmallTrain,sbd,single,52424.0,1.9350561218109585e-06,0.3673198080142382
FreezerSmallTrain,sbd,ward,48027.0,0.2875721241886967,0.3664965839162236
FreezerSmallTrain,sbd,weighted,51839.0,1.9350561218109585e-06,0.3696337162285372
GestureMidAirD1,dtw,average,4589.0,0.1460798507969853,0.3504682152219732
GestureMidAirD1,dtw,complete,4589.0,0.1559534772225003,0.3340807627601034
GestureMidAirD1,dtw,single,4595.0,0.0223956874674543,0.3449157385734098
GestureMidAirD1,dtw,ward,4126.0,0.2143190487938638,0.3528719986122268
GestureMidAirD1,dtw,weighted,4644.0,0.1392171908294858,0.3318285902827965
GestureMidAirD1,euclidean,average,4886.0,0.1322895859405614,0.4362561324230376
GestureMidAirD1,euclidean,complete,4837.0,0.1540197947246055,0.3753925343780905
GestureMidAirD1,euclidean,single,4936.0,0.0118917850338022,0.3972465339414756
GestureMidAirD1,euclidean,ward,5484.0,0.2069431830987783,0.4127827606547483
GestureMidAirD1,euclidean,weighted,5016.0,0.1459171379248015,0.4118740457408634
GestureMidAirD1,kdtw,average,8284.0,1.340297871807398e-05,0.1396531393015248
GestureMidAirD1,kdtw,complete,8329.0,1.340297871807398e-05,0.1742012734576882
GestureMidAirD1,kdtw,single,8396.0,1.340297871807398e-05,0.1782754989076304
GestureMidAirD1,kdtw,ward,8238.0,1.6635939540206576e-05,0.1764498148027251
GestureMidAirD1,kdtw,weighted,8155.0,1.340297871807398e-05,0.1317183795797387
GestureMidAirD1,lorentzian,average,5505.0,0.0016955110232458,0.3883286072610323
GestureMidAirD1,lorentzian,complete,5530.0,0.0745687778593457,0.2346987745108574
GestureMidAirD1,lorentzian,single,5508.0,0.0218326935412909,0.4362213006958008
GestureMidAirD1,lorentzian,ward,5629.0,0.1162614794021415,0.2781453337532518
GestureMidAirD1,lorentzian,weighted,5528.0,0.0310471939240928,0.2851728988687774
GestureMidAirD1,msm,average,6311.0,0.0049632834912548,0.3802903137286591
GestureMidAirD1,msm,complete,6358.0,0.066886246721579,0.3034782827135724
GestureMidAirD1,msm,single,6289.0,0.0048472546077354,0.4519190037301884
GestureMidAirD1,msm,ward,5890.0,0.2517637891620652,0.2896130331553319
GestureMidAirD1,msm,weighted,6308.0,0.0691068307002209,0.3259394739487012
GestureMidAirD1,sbd,average,4612.0,0.11726991534815,0.5760328394991853
GestureMidAirD1,sbd,complete,4521.0,0.1453791988929196,0.500357495002064
GestureMidAirD1,sbd,single,4552.0,0.0727902925036126,0.4417051267996636
GestureMidAirD1,sbd,ward,4192.0,0.2367120810276423,0.5344607367522902
GestureMidAirD1,sbd,weighted,4646.0,0.1861994439573144,0.5323836750810123
GestureMidAirD2,dtw,average,4502.0,0.235798982931483,0.3449302820624034
GestureMidAirD2,dtw,complete,4558.0,0.1244816797616257,0.3246356632930546
GestureMidAirD2,dtw,single,4521.0,0.0398679849856163,0.3344538478438497
GestureMidAirD2,dtw,ward,4201.0,0.2235753244310701,0.3388954079009689
GestureMidAirD2,dtw,weighted,4552.0,0.1918955026838439,0.3255262156119657
GestureMidAirD2,euclidean,average,4788.0,0.0892519710305453,0.4136921887462848
GestureMidAirD2,euclidean,complete,4838.0,0.0956025474590735,0.3729766031167961
GestureMidAirD2,euclidean,single,4776.0,0.0183447620943381,0.4105967293167152
GestureMidAirD2,euclidean,ward,5493.0,0.1656799286835526,0.3970251735762617
GestureMidAirD2,euclidean,weighted,4771.0,0.1144696630815617,0.3873584718755903
GestureMidAirD2,kdtw,average,7884.0,-7.102326105745744e-05,0.1463685604907438
GestureMidAirD2,kdtw,complete,8022.0,-7.102326105745744e-05,0.1785020512279603
GestureMidAirD2,kdtw,single,8028.0,-7.102326105745744e-05,0.1592202587102622
GestureMidAirD2,kdtw,ward,7775.0,1.6635939540206576e-05,0.1867477055178083
GestureMidAirD2,kdtw,weighted,7888.0,-7.102326105745744e-05,0.1465946463933923
GestureMidAirD2,lorentzian,average,5446.0,0.0009523336171101,0.3892268544618938
GestureMidAirD2,lorentzian,complete,5521.0,0.0359075946196459,0.2579394661696887
GestureMidAirD2,lorentzian,single,5546.0,0.0020920681193176,0.3782997582745817
GestureMidAirD2,lorentzian,ward,5492.0,0.0890708689743384,0.2614112786264288
GestureMidAirD2,lorentzian,weighted,5486.0,0.0141703200274089,0.2591542250661006
GestureMidAirD2,msm,average,6156.0,0.0045504789767938,0.3661075052104716
GestureMidAirD2,msm,complete,6265.0,0.0999249356211311,0.2980303602248308
GestureMidAirD2,msm,single,6178.0,0.0025649594054718,0.4955197430036459
GestureMidAirD2,msm,ward,5631.0,0.2401411151161898,0.2683586597663808
GestureMidAirD2,msm,weighted,6242.0,0.0562886973125448,0.3390308253833952
GestureMidAirD2,sbd,average,4503.0,0.2005785377417135,0.6115428980643611
GestureMidAirD2,sbd,complete,4577.0,0.229522547501038,0.4868663185398471
GestureMidAirD2,sbd,single,4521.0,0.1258528071289396,0.5451841040070661
GestureMidAirD2,sbd,ward,4113.0,0.2599887148613344,0.5853148270995766
GestureMidAirD2,sbd,weighted,4531.0,0.2117965026443325,0.5793211088346961
GestureMidAirD3,dtw,average,4507.0,0.0415064895633266,0.3947855646653244
GestureMidAirD3,dtw,complete,4547.0,0.0429537202876169,0.3395825155949513
GestureMidAirD3,dtw,single,4438.0,0.0020206209623059,0.2693289373373796
GestureMidAirD3,dtw,ward,4029.0,0.0581579342755148,0.3692000044669222
GestureMidAirD3,dtw,weighted,4469.0,0.0377091699367589,0.3748499018960292
GestureMidAirD3,euclidean,average,4697.0,0.009841696213031,0.3220737908595606
GestureMidAirD3,euclidean,complete,4715.0,0.0248928863990909,0.3237273455327241
GestureMidAirD3,euclidean,single,4677.0,0.0051489111818516,0.4054364360317397
GestureMidAirD3,euclidean,ward,5323.0,0.0374002556093059,0.3215499822443393
GestureMidAirD3,euclidean,weighted,4669.0,0.0204161570071879,0.3086061966461814
GestureMidAirD3,kdtw,average,8005.0,-0.0001554495008329,0.2311770433916241
GestureMidAirD3,kdtw,complete,7986.0,-0.0001554495008329,0.2202938971560817
GestureMidAirD3,kdtw,single,7942.0,-0.0001554495008329,0.2584941959481
GestureMidAirD3,kdtw,ward,7810.0,5.9107997305733977e-05,0.1671065207595107
GestureMidAirD3,kdtw,weighted,7990.0,-0.0001554495008329,0.2149675766295683
GestureMidAirD3,lorentzian,average,5432.0,-0.0013675318250561,0.3378679509726348
GestureMidAirD3,lorentzian,complete,5384.0,0.0235325786042399,0.2322270043273757
GestureMidAirD3,lorentzian,single,5397.0,0.0006014609448351,0.4488448968785836
GestureMidAirD3,lorentzian,ward,5181.0,0.0308798218688101,0.2473365009730464
GestureMidAirD3,lorentzian,weighted,5135.0,0.0135081544909054,0.2607178715729941
GestureMidAirD3,msm,average,6229.0,0.004189014883646,0.381828662406168
GestureMidAirD3,msm,complete,6245.0,0.0221893109965193,0.2537298628621561
GestureMidAirD3,msm,single,6170.0,0.0019363356778369,0.4976782329406481
GestureMidAirD3,msm,ward,5650.0,0.0444142571987253,0.2655999218164236
GestureMidAirD3,msm,weighted,6271.0,0.0261042440737336,0.3075233110515771
GestureMidAirD3,sbd,average,4452.0,0.0430920903184771,0.4119921125352556
GestureMidAirD3,sbd,complete,4482.0,0.0543390396912188,0.3740307114091508
GestureMidAirD3,sbd,single,4426.0,0.0118960200324211,0.434101884293548
GestureMidAirD3,sbd,ward,3977.0,0.0655935358195839,0.3945253548320592
GestureMidAirD3,sbd,weighted,4368.0,0.047233382224773,0.3862900352147468
GesturePebbleZ1,dtw,average,4840.0,0.1593268776501155,0.369729376565225
GesturePebbleZ1,dtw,complete,4916.0,0.162266184257667,0.3356725597687696
GesturePebbleZ1,dtw,single,4834.0,0.005288627617136,0.4246261991178039
GesturePebbleZ1,dtw,ward,4744.0,0.2307663182003459,0.3755479622511518
GesturePebbleZ1,dtw,weighted,4729.0,0.1915219725966882,0.35524152971986
GesturePebbleZ1,euclidean,average,4998.0,0.1586655812449949,0.3596481761359961
GesturePebbleZ1,euclidean,complete,5051.0,0.1863244004256209,0.3072642193491952
GesturePebbleZ1,euclidean,single,4960.0,5.518706903422634e-05,0.5065048573258049
GesturePebbleZ1,euclidean,ward,5303.0,0.2769556055585592,0.3189765007462165
GesturePebbleZ1,euclidean,weighted,4998.0,0.1571599006433389,0.3285804164199725
GesturePebbleZ1,kdtw,average,7759.0,-0.000129939638796,0.2983392403285769
GesturePebbleZ1,kdtw,complete,7572.0,-0.000129939638796,0.2752722417806305
GesturePebbleZ1,kdtw,single,7520.0,-0.000129939638796,0.2947087556312724
GesturePebbleZ1,kdtw,ward,7531.0,0.0010716610722286,0.154292786581407
GesturePebbleZ1,kdtw,weighted,7517.0,-0.000129939638796,0.2990654774385858
GesturePebbleZ1,lorentzian,average,5345.0,0.0004038188346602,0.3650052929044527
GesturePebbleZ1,lorentzian,complete,5408.0,0.2596298414369552,0.258469011146068
GesturePebbleZ1,lorentzian,single,5364.0,0.0003445430790095,0.4206985581514132
GesturePebbleZ1,lorentzian,ward,5382.0,0.3068092824562004,0.2937477942425055
GesturePebbleZ1,lorentzian,weighted,5323.0,0.049632001776123,0.2969288880420969
GesturePebbleZ1,msm,average,6033.0,0.0185402311302538,0.3724695967542009
GesturePebbleZ1,msm,complete,5935.0,0.0944866283118637,0.2974331489593733
GesturePebbleZ1,msm,single,6053.0,0.000136939597932,0.5017761623987672
GesturePebbleZ1,msm,ward,5669.0,0.3693292167084141,0.3337206141219239
GesturePebbleZ1,msm,weighted,6099.0,0.2131327284409269,0.3403824131892635
GesturePebbleZ1,sbd,average,4788.0,0.3046735621678921,0.4602631228095973
GesturePebbleZ1,sbd,complete,4811.0,0.3020858056195469,0.4120914443598334
GesturePebbleZ1,sbd,single,4819.0,8.356375058644938e-05,0.4230729904327237
GesturePebbleZ1,sbd,ward,4563.0,0.4050879287194338,0.4566253159823315
GesturePebbleZ1,sbd,weighted,4843.0,0.2800143513991306,0.4491299461745761
GesturePebbleZ2,dtw,average,4807.0,0.1644556343703107,0.372492255003438
GesturePebbleZ2,dtw,complete,4745.0,0.1794906035762085,0.3353203752612144
GesturePebbleZ2,dtw,single,4798.0,0.005288627617136,0.4163964137804199
GesturePebbleZ2,dtw,ward,4641.0,0.2762749928605544,0.3815333989364787
GesturePebbleZ2,dtw,weighted,4726.0,0.1657357488215012,0.3486605726398055
GesturePebbleZ2,euclidean,average,4896.0,0.1612735694164542,0.3495554469323245
GesturePebbleZ2,euclidean,complete,4843.0,0.170697935021842,0.3021726213288318
GesturePebbleZ2,euclidean,single,4888.0,5.518706903422634e-05,0.5048703987173507
GesturePebbleZ2,euclidean,ward,5347.0,0.2923026461575755,0.3290064887780196
GesturePebbleZ2,euclidean,weighted,4948.0,0.1774126065165994,0.3236856686892699
GesturePebbleZ2,kdtw,average,7616.0,-0.000129939638796,0.3049803080775856
GesturePebbleZ2,kdtw,complete,7551.0,-0.000129939638796,0.2660072062617453
GesturePebbleZ2,kdtw,single,7754.0,-0.000129939638796,0.2969433719113692
GesturePebbleZ2,kdtw,ward,7446.0,0.0010716610722286,0.1476262341059458
GesturePebbleZ2,kdtw,weighted,7692.0,-0.000129939638796,0.3045483467847335
GesturePebbleZ2,lorentzian,average,5245.0,0.000666510588888,0.3491061733171158
GesturePebbleZ2,lorentzian,complete,5372.0,0.244898585865031,0.2723124664524118
GesturePebbleZ2,lorentzian,single,5277.0,0.0003445430790095,0.4163960114647524
GesturePebbleZ2,lorentzian,ward,5407.0,0.3197229096974063,0.2903522605491332
GesturePebbleZ2,lorentzian,weighted,5223.0,0.0539967522220395,0.2893464508399966
GesturePebbleZ2,msm,average,5971.0,0.0269742725013132,0.3728446895327953
GesturePebbleZ2,msm,complete,5952.0,0.0914267385822257,0.3076381287672481
GesturePebbleZ2,msm,single,6018.0,0.000136939597932,0.5015339459271237
GesturePebbleZ2,msm,ward,5657.0,0.3669504271694022,0.3375863083631976
GesturePebbleZ2,msm,weighted,5915.0,0.2774076098792172,0.32749046300885
GesturePebbleZ2,sbd,average,4696.0,0.3046735621678921,0.4715502173819342
GesturePebbleZ2,sbd,complete,4750.0,0.2945705379223807,0.4006097054444688
GesturePebbleZ2,sbd,single,4758.0,8.356375058644938e-05,0.426427802078727
GesturePebbleZ2,sbd,ward,4466.0,0.3880800044146216,0.4881100573357692
GesturePebbleZ2,sbd,weighted,4783.0,0.2769027311027374,0.4502514427976809
GunPoint,dtw,average,2555.0,-0.005050505050505,0.4478010789404739
GunPoint,dtw,complete,2560.0,0.0308044801391637,0.3982205704854141
GunPoint,dtw,single,2569.0,-0.005050505050505,0.4540399728402108
GunPoint,dtw,ward,2250.0,-0.005050505050505,0.4252588748599991
GunPoint,dtw,weighted,2589.0,0.1262208016530259,0.458527458566735
GunPoint,euclidean,average,2589.0,0.0238340716874748,0.5968627959013131
GunPoint,euclidean,complete,2630.0,0.0919755613563316,0.5557946770097292
GunPoint,euclidean,single,2563.0,0.0002010450320767,0.6552104215854918
GunPoint,euclidean,ward,3073.0,-0.005050505050505,0.606252115321958
GunPoint,euclidean,weighted,2640.0,0.0238340716874748,0.566418164975283
GunPoint,kdtw,average,4444.0,-0.005050505050505,0.5623339771942141
GunPoint,kdtw,complete,4400.0,0.0132813883477952,0.5255510676642291
GunPoint,kdtw,single,4210.0,-0.005050505050505,0.5339832358249562
GunPoint,kdtw,ward,4447.0,0.0150961684082992,0.5521907328237513
GunPoint,kdtw,weighted,4495.0,-0.005050505050505,0.5306546152944293
GunPoint,lorentzian,average,2951.0,0.0308044801391637,0.6343945474429047
GunPoint,lorentzian,complete,3085.0,0.002273321573731,0.5540001276537675
GunPoint,lorentzian,single,2988.0,-0.005050505050505,0.5921362539390498
GunPoint,lorentzian,ward,3150.0,-0.005050505050505,0.599166292405804
GunPoint,lorentzian,weighted,3078.0,0.0257083380178585,0.5951432502531879
GunPoint,msm,average,3460.0,0.0308044801391637,0.6266235924430927
GunPoint,msm,complete,3483.0,-0.005050505050505,0.5948964358498584
GunPoint,msm,single,3432.0,-0.005050505050505,0.5760925306127604
GunPoint,msm,ward,3345.0,-0.005050505050505,0.5458206969292352
GunPoint,msm,weighted,3469.0,-0.005050505050505,0.5597642816875289
GunPoint,sbd,average,2479.0,0.0090538705296514,0.6197781535512056
GunPoint,sbd,complete,2509.0,0.0071841947715026,0.5309185910412958
GunPoint,sbd,single,2538.0,-0.005050505050505,0.645382505718703
GunPoint,sbd,ward,2219.0,-0.005050505050505,0.5866216471596999
GunPoint,sbd,weighted,2487.0,-0.005050505050505,0.5740321130491548
GunPointAgeSpan,dtw,average,5604.0,-0.0017299904149958,0.3410150381455166
GunPointAgeSpan,dtw,complete,5729.0,-0.0017299904149958,0.3181459535986887
GunPointAgeSpan,dtw,single,5730.0,-0.0017299904149958,0.3796708199221455
GunPointAgeSpan,dtw,ward,4831.0,-0.0017299904149958,0.3217850150512719
GunPointAgeSpan,dtw,weighted,5767.0,-0.0017299904149958,0.3506142390852185
GunPointAgeSpan,euclidean,average,5849.0,-0.0017299904149958,0.7094624727626874
GunPointAgeSpan,euclidean,complete,5916.0,-0.0017299904149958,0.6528288585509254
GunPointAgeSpan,euclidean,single,5848.0,-0.0017299904149958,0.6434686800856348
GunPointAgeSpan,euclidean,ward,6797.0,-0.0017299904149958,0.6791411686105084
GunPointAgeSpan,euclidean,weighted,5980.0,-0.0017299904149958,0.6937279020385922
GunPointAgeSpan,kdtw,average,10171.0,9.943211180983975e-05,0.065038251309335
GunPointAgeSpan,kdtw,complete,9976.0,9.943211180983975e-05,0.0475237195863084
GunPointAgeSpan,kdtw,single,9829.0,9.943211180983975e-05,0.1102761178778859
GunPointAgeSpan,kdtw,ward,9927.0,-0.0001524989060816,0.1347623795022219
GunPointAgeSpan,kdtw,weighted,9866.0,9.943211180983975e-05,0.057442135845101
GunPointAgeSpan,lorentzian,average,6771.0,-0.0017299904149958,0.5630381088229317
GunPointAgeSpan,lorentzian,complete,6913.0,-0.0017299904149958,0.5415528958569398
GunPointAgeSpan,lorentzian,single,6614.0,-0.0017299904149958,0.5559636193797689
GunPointAgeSpan,lorentzian,ward,6833.0,-0.0017299904149958,0.5597535202580367
GunPointAgeSpan,lorentzian,weighted,6765.0,-0.0017299904149958,0.5640792716384744
GunPointAgeSpan,msm,average,7908.0,-0.0017299904149958,0.3560081778120325
GunPointAgeSpan,msm,complete,7795.0,-0.0017299904149958,0.3071391024920982
GunPointAgeSpan,msm,single,7898.0,-0.0017299904149958,0.3883863529334411
GunPointAgeSpan,msm,ward,6719.0,-0.0017299904149958,0.3502213482887735
GunPointAgeSpan,msm,weighted,7904.0,-0.0017299904149958,0.3518229585595357
GunPointAgeSpan,sbd,average,5760.0,-0.0006367292874576,0.7299521745503499
GunPointAgeSpan,sbd,complete,5786.0,-0.0004133782445297,0.6579945668668902
GunPointAgeSpan,sbd,single,5744.0,0.0027686426307632,0.6348945376859643
GunPointAgeSpan,sbd,ward,4824.0,0.2842513838314183,0.6865747892645655
GunPointAgeSpan,sbd,weighted,5727.0,0.1891699230250965,0.6524250221076872
GunPointMaleVersusFemale,dtw,average,5744.0,0.2340343619667672,0.3604585125879629
GunPointMaleVersusFemale,dtw,complete,5733.0,0.2340343619667672,0.3200521319947354
GunPointMaleVersusFemale,dtw,single,5803.0,0.2340343619667672,0.3960904240094689
GunPointMaleVersusFemale,dtw,ward,4934.0,0.2340343619667672,0.3332478528969093
GunPointMaleVersusFemale,dtw,weighted,5699.0,0.2340343619667672,0.3498495589218854
GunPointMaleVersusFemale,euclidean,average,5930.0,0.2340343619667672,0.7168380444580678
GunPointMaleVersusFemale,euclidean,complete,5837.0,0.2340343619667672,0.6400033028584423
GunPointMaleVersusFemale,euclidean,single,5991.0,0.2340343619667672,0.6654300335295569
