dataset,distance,linkage,strategy,phase,runtime,ARI
MixedShapesSmallTrain,lorentzian,single,parallel,Finalizing,143,4.558238995179605e-05
MixedShapesSmallTrain,lorentzian,single,parallel,Finished,10624,4.558238995179605e-05
PigArtPressure,kdtw,average,parallel,Initializing,348,0.00020831121580869798
PigArtPressure,kdtw,average,parallel,Approximating,0,0.00020831121580869798
PigArtPressure,kdtw,average,parallel,ComputingFullDistances,3178081,0.00020831121580869798
PigArtPressure,kdtw,average,parallel,Finalizing,37,0.00020831121580869798
PigArtPressure,kdtw,average,parallel,Finished,3178467,0.00020831121580869798
ShapesAll,sbd,weighted,parallel,Initializing,325,0.11166293838267183
ShapesAll,sbd,weighted,parallel,Approximating,0,0.11166293838267183
ShapesAll,sbd,weighted,parallel,ComputingFullDistances,7112,0.11166293838267183
ShapesAll,sbd,weighted,parallel,Finalizing,88,0.11166293838267183
ShapesAll,sbd,weighted,parallel,Finished,7526,0.11166293838267183
GestureMidAirD3,dtw,complete,parallel,Initializing,61,0.05689430580061894
GestureMidAirD3,dtw,complete,parallel,Approximating,0,0.05689430580061894
GestureMidAirD3,dtw,complete,parallel,ComputingFullDistances,1705,0.05689430580061894
GestureMidAirD3,dtw,complete,parallel,Finalizing,35,0.05689430580061894
GestureMidAirD3,dtw,complete,parallel,Finished,1802,0.05689430580061894
GunPointMaleVersusFemale,euclidean,single,parallel,Initializing,72,0.23403436196676722
GunPointMaleVersusFemale,euclidean,single,parallel,Approximating,0,0.23403436196676722
GunPointMaleVersusFemale,euclidean,single,parallel,ComputingFullDistances,136,0.23403436196676722
GunPointMaleVersusFemale,euclidean,single,parallel,Finalizing,28,0.23403436196676722
GunPointMaleVersusFemale,euclidean,single,parallel,Finished,239,0.23403436196676722
EthanolLevel,msm,average,parallel,Initializing,802,0.0004771630760704373
EthanolLevel,msm,average,parallel,Approximating,0,0.0004771630760704373
EthanolLevel,msm,average,parallel,ComputingFullDistances,1049634,0.0004771630760704373
EthanolLevel,msm,average,parallel,Finalizing,87,0.0004771630760704373
EthanolLevel,msm,average,parallel,Finished,1050524,0.0004771630760704373
FordB,sbd,average,parallel,Initializing,1022,-8.465240272863336e-05
FordB,sbd,average,parallel,Approximating,0,-8.465240272863336e-05
FordB,sbd,average,parallel,ComputingFullDistances,91203,-8.465240272863336e-05
FordB,sbd,average,parallel,Finalizing,648,-8.465240272863336e-05
FordB,sbd,average,parallel,Finished,92875,-8.465240272863336e-05
UWaveGestureLibraryZ,msm,weighted,parallel,Initializing,658,0.2397526059003434
UWaveGestureLibraryZ,msm,weighted,parallel,Approximating,0,0.2397526059003434
UWaveGestureLibraryZ,msm,weighted,parallel,ComputingFullDistances,703266,0.2397526059003434
UWaveGestureLibraryZ,msm,weighted,parallel,Finalizing,603,0.2397526059003434
UWaveGestureLibraryZ,msm,weighted,parallel,Finished,704530,0.2397526059003434
SonyAIBORobotSurface2,dtw,ward,parallel,Initializing,92,0.29520899989089305
SonyAIBORobotSurface2,dtw,ward,parallel,Approximating,0,0.29520899989089305
SonyAIBORobotSurface2,dtw,ward,parallel,ComputingFullDistances,1552,0.29520899989089305
SonyAIBORobotSurface2,dtw,ward,parallel,Finalizing,101,0.29520899989089305
SonyAIBORobotSurface2,dtw,ward,parallel,Finished,1746,0.29520899989089305
Lightning2,euclidean,average,parallel,Initializing,84,-0.005653870074065698
Lightning2,euclidean,average,parallel,Approximating,0,-0.005653870074065698
Lightning2,euclidean,average,parallel,ComputingFullDistances,120,-0.005653870074065698
Lightning2,euclidean,average,parallel,Finalizing,19,-0.005653870074065698
Lightning2,euclidean,average,parallel,Finished,225,-0.005653870074065698
FreezerSmallTrain,euclidean,average,parallel,Initializing,416,0.0
FreezerSmallTrain,euclidean,average,parallel,Approximating,0,0.0
FreezerSmallTrain,euclidean,average,parallel,ComputingFullDistances,625,0.0
FreezerSmallTrain,euclidean,average,parallel,Finalizing,233,0.0
FreezerSmallTrain,euclidean,average,parallel,Finished,1275,0.0
BirdChicken,kdtw,weighted,parallel,Initializing,45,0.0
BirdChicken,kdtw,weighted,parallel,Approximating,0,0.0
BirdChicken,kdtw,weighted,parallel,ComputingFullDistances,3516,0.0
BirdChicken,kdtw,weighted,parallel,Finalizing,15,0.0
BirdChicken,kdtw,weighted,parallel,Finished,3577,0.0
BeetleFly,msm,weighted,parallel,Initializing,46,0.285320197044335
BeetleFly,msm,weighted,parallel,Approximating,0,0.285320197044335
BeetleFly,msm,weighted,parallel,ComputingFullDistances,1073,0.285320197044335
BeetleFly,msm,weighted,parallel,Finalizing,12,0.285320197044335
BeetleFly,msm,weighted,parallel,Finished,1131,0.285320197044335
UMD,kdtw,single,parallel,Initializing,51,0.10866509819895917
UMD,kdtw,single,parallel,Approximating,0,0.10866509819895917
UMD,kdtw,single,parallel,ComputingFullDistances,4763,0.10866509819895917
UMD,kdtw,single,parallel,Finalizing,20,0.10866509819895917
UMD,kdtw,single,parallel,Finished,4837,0.10866509819895917
GunPointAgeSpan,dtw,complete,parallel,Initializing,76,-0.00172999041499589
GunPointAgeSpan,dtw,complete,parallel,Approximating,0,-0.00172999041499589
GunPointAgeSpan,dtw,complete,parallel,ComputingFullDistances,1585,-0.00172999041499589
GunPointAgeSpan,dtw,complete,parallel,Finalizing,45,-0.00172999041499589
GunPointAgeSpan,dtw,complete,parallel,Finished,1707,-0.00172999041499589
FiftyWords,kdtw,complete,parallel,Initializing,231,0.0054254136425861115
FiftyWords,kdtw,complete,parallel,Approximating,0,0.0054254136425861115
FiftyWords,kdtw,complete,parallel,ComputingFullDistances,364348,0.0054254136425861115
FiftyWords,kdtw,complete,parallel,Finalizing,73,0.0054254136425861115
FiftyWords,kdtw,complete,parallel,Finished,364655,0.0054254136425861115
AllGestureWiimoteZ,kdtw,complete,parallel,Initializing,109,0.0001422603133835731
AllGestureWiimoteZ,kdtw,complete,parallel,Approximating,0,0.0001422603133835731
AllGestureWiimoteZ,kdtw,complete,parallel,ComputingFullDistances,112077,0.0001422603133835731
AllGestureWiimoteZ,kdtw,complete,parallel,Finalizing,78,0.0001422603133835731
AllGestureWiimoteZ,kdtw,complete,parallel,Finished,112266,0.0001422603133835731
Lightning2,sbd,complete,parallel,Initializing,83,0.12752540147173536
Lightning2,sbd,complete,parallel,Approximating,0,0.12752540147173536
Lightning2,sbd,complete,parallel,ComputingFullDistances,423,0.12752540147173536
Lightning2,sbd,complete,parallel,Finalizing,16,0.12752540147173536
Lightning2,sbd,complete,parallel,Finished,525,0.12752540147173536
WormsTwoClass,euclidean,complete,parallel,Initializing,180,-0.003756577722796507
WormsTwoClass,euclidean,complete,parallel,Approximating,0,-0.003756577722796507
WormsTwoClass,euclidean,complete,parallel,ComputingFullDistances,159,-0.003756577722796507
WormsTwoClass,euclidean,complete,parallel,Finalizing,32,-0.003756577722796507
WormsTwoClass,euclidean,complete,parallel,Finished,373,-0.003756577722796507
SemgHandSubjectCh2,lorentzian,weighted,parallel,Initializing,593,0.02208887809345688
SemgHandSubjectCh2,lorentzian,weighted,parallel,Approximating,0,0.02208887809345688
SemgHandSubjectCh2,lorentzian,weighted,parallel,ComputingFullDistances,1848,0.02208887809345688
SemgHandSubjectCh2,lorentzian,weighted,parallel,Finalizing,103,0.02208887809345688
SemgHandSubjectCh2,lorentzian,weighted,parallel,Finished,2546,0.02208887809345688
SemgHandMovementCh2,lorentzian,single,parallel,Initializing,642,2.5964609950654106e-05
SemgHandMovementCh2,lorentzian,single,parallel,Approximating,0,2.5964609950654106e-05
SemgHandMovementCh2,lorentzian,single,parallel,ComputingFullDistances,1863,2.5964609950654106e-05
SemgHandMovementCh2,lorentzian,single,parallel,Finalizing,50,2.5964609950654106e-05
SemgHandMovementCh2,lorentzian,single,parallel,Finished,2556,2.5964609950654106e-05
HandOutlines,msm,weighted,parallel,Initializing,1573,0.0022445761980299755
HandOutlines,msm,weighted,parallel,Approximating,0,0.0022445761980299755
HandOutlines,msm,weighted,parallel,ComputingFullDistances,4575362,0.0022445761980299755
HandOutlines,msm,weighted,parallel,Finalizing,107,0.0022445761980299755
HandOutlines,msm,weighted,parallel,Finished,4577043,0.0022445761980299755
OSULeaf,lorentzian,complete,parallel,Initializing,148,0.13417427894447972
OSULeaf,lorentzian,complete,parallel,Approximating,0,0.13417427894447972
OSULeaf,lorentzian,complete,parallel,ComputingFullDistances,288,0.13417427894447972
OSULeaf,lorentzian,complete,parallel,Finalizing,57,0.13417427894447972
OSULeaf,lorentzian,complete,parallel,Finished,495,0.13417427894447972
Phoneme,dtw,ward,parallel,Initializing,966,0.0662210267015745
Phoneme,dtw,ward,parallel,Approximating,0,0.0662210267015745
Phoneme,dtw,ward,parallel,ComputingFullDistances,1570185,0.0662210267015745
Phoneme,dtw,ward,parallel,Finalizing,156,0.0662210267015745
Phoneme,dtw,ward,parallel,Finished,1571308,0.0662210267015745
edeniss20182020_ec_anomalies,msm,ward,parallel,Initializing,51,
edeniss20182020_ec_anomalies,msm,ward,parallel,Approximating,0,
edeniss20182020_ec_anomalies,msm,ward,parallel,ComputingFullDistances,1298,
edeniss20182020_ec_anomalies,msm,ward,parallel,Finalizing,30,
edeniss20182020_ec_anomalies,msm,ward,parallel,Finished,1379,
ArrowHead,dtw,complete,parallel,Initializing,63,-0.0016266692967948774
ArrowHead,dtw,complete,parallel,Approximating,0,-0.0016266692967948774
ArrowHead,dtw,complete,parallel,ComputingFullDistances,1089,-0.0016266692967948774
ArrowHead,dtw,complete,parallel,Finalizing,26,-0.0016266692967948774
ArrowHead,dtw,complete,parallel,Finished,1179,-0.0016266692967948774
Strawberry,dtw,complete,parallel,Initializing,180,-0.04583718650463294
Strawberry,dtw,complete,parallel,Approximating,0,-0.04583718650463294
Strawberry,dtw,complete,parallel,ComputingFullDistances,15607,-0.04583718650463294
Strawberry,dtw,complete,parallel,Finalizing,79,-0.04583718650463294
Strawberry,dtw,complete,parallel,Finished,15866,-0.04583718650463294
Wafer,kdtw,average,parallel,Initializing,634,0.0020644460093723785
Wafer,kdtw,average,parallel,Approximating,0,0.0020644460093723785
Wafer,kdtw,average,parallel,ComputingFullDistances,7116873,0.0020644460093723785
Wafer,kdtw,average,parallel,Finalizing,1596,0.0020644460093723785
Wafer,kdtw,average,parallel,Finished,7119103,0.0020644460093723785
ECGFiveDays,msm,complete,parallel,Initializing,122,0.011425450372305638
ECGFiveDays,msm,complete,parallel,Approximating,0,0.011425450372305638
ECGFiveDays,msm,complete,parallel,ComputingFullDistances,4456,0.011425450372305638
ECGFiveDays,msm,complete,parallel,Finalizing,71,0.011425450372305638
ECGFiveDays,msm,complete,parallel,Finished,4651,0.011425450372305638
edeniss20182020_ph_anomalies,msm,average,parallel,Initializing,49,
edeniss20182020_ph_anomalies,msm,average,parallel,Approximating,0,
edeniss20182020_ph_anomalies,msm,average,parallel,ComputingFullDistances,1398,
edeniss20182020_ph_anomalies,msm,average,parallel,Finalizing,47,
edeniss20182020_ph_anomalies,msm,average,parallel,Finished,1496,
edeniss20182020_temp_anomalies,kdtw,single,parallel,Initializing,140,
edeniss20182020_temp_anomalies,kdtw,single,parallel,Approximating,0,
edeniss20182020_temp_anomalies,kdtw,single,parallel,ComputingFullDistances,273078,
edeniss20182020_temp_anomalies,kdtw,single,parallel,Finalizing,63,
edeniss20182020_temp_anomalies,kdtw,single,parallel,Finished,273283,
Beef,lorentzian,weighted,parallel,Initializing,51,0.0590940221113394
Beef,lorentzian,weighted,parallel,Approximating,0,0.0590940221113394
Beef,lorentzian,weighted,parallel,ComputingFullDistances,104,0.0590940221113394
Beef,lorentzian,weighted,parallel,Finalizing,17,0.0590940221113394
Beef,lorentzian,weighted,parallel,Finished,175,0.0590940221113394
Mallat,kdtw,weighted,parallel,Initializing,1104,8.289846937661924e-06
Mallat,kdtw,weighted,parallel,Approximating,0,8.289846937661924e-06
Mallat,kdtw,weighted,parallel,ComputingFullDistances,48068529,8.289846937661924e-06
Mallat,kdtw,weighted,parallel,Finalizing,202,8.289846937661924e-06
Mallat,kdtw,weighted,parallel,Finished,48069838,8.289846937661924e-06
Meat,kdtw,average,parallel,Initializing,72,0.5316047913272657
Meat,kdtw,average,parallel,Approximating,0,0.5316047913272657
Meat,kdtw,average,parallel,ComputingFullDistances,21778,0.5316047913272657
Meat,kdtw,average,parallel,Finalizing,20,0.5316047913272657
Meat,kdtw,average,parallel,Finished,21872,0.5316047913272657
DistalPhalanxOutlineAgeGroup,msm,average,parallel,Initializing,63,0.4168935351911713
DistalPhalanxOutlineAgeGroup,msm,average,parallel,Approximating,0,0.4168935351911713
DistalPhalanxOutlineAgeGroup,msm,average,parallel,ComputingFullDistances,893,0.4168935351911713
DistalPhalanxOutlineAgeGroup,msm,average,parallel,Finalizing,51,0.4168935351911713
DistalPhalanxOutlineAgeGroup,msm,average,parallel,Finished,1009,0.4168935351911713
ItalyPowerDemand,msm,ward,parallel,Initializing,61,-0.0006690262820610612
ItalyPowerDemand,msm,ward,parallel,Approximating,0,-0.0006690262820610612
ItalyPowerDemand,msm,ward,parallel,ComputingFullDistances,563,-0.0006690262820610612
ItalyPowerDemand,msm,ward,parallel,Finalizing,108,-0.0006690262820610612
ItalyPowerDemand,msm,ward,parallel,Finished,733,-0.0006690262820610612
Coffee,dtw,ward,parallel,Initializing,36,0.35835277718857006
Coffee,dtw,ward,parallel,Approximating,0,0.35835277718857006
Coffee,dtw,ward,parallel,ComputingFullDistances,532,0.35835277718857006
Coffee,dtw,ward,parallel,Finalizing,13,0.35835277718857006
Coffee,dtw,ward,parallel,Finished,581,0.35835277718857006
ScreenType,msm,single,parallel,Initializing,303,0.0002354860479357827
ScreenType,msm,single,parallel,Approximating,0,0.0002354860479357827
ScreenType,msm,single,parallel,ComputingFullDistances,101525,0.0002354860479357827
ScreenType,msm,single,parallel,Finalizing,63,0.0002354860479357827
ScreenType,msm,single,parallel,Finished,101893,0.0002354860479357827
SyntheticControl,msm,average,parallel,Initializing,94,0.6375647875293904
SyntheticControl,msm,average,parallel,Approximating,0,0.6375647875293904
SyntheticControl,msm,average,parallel,ComputingFullDistances,715,0.6375647875293904
SyntheticControl,msm,average,parallel,Finalizing,54,0.6375647875293904
SyntheticControl,msm,average,parallel,Finished,866,0.6375647875293904
SonyAIBORobotSurface1,kdtw,ward,parallel,Initializing,80,0.06320159745343859
SonyAIBORobotSurface1,kdtw,ward,parallel,Approximating,0,0.06320159745343859
SonyAIBORobotSurface1,kdtw,ward,parallel,ComputingFullDistances,11805,0.06320159745343859
SonyAIBORobotSurface1,kdtw,ward,parallel,Finalizing,59,0.06320159745343859
SonyAIBORobotSurface1,kdtw,ward,parallel,Finished,11945,0.06320159745343859
ElectricDevices,sbd,weighted,parallel,Initializing,815,0.15921025696221353
ElectricDevices,sbd,weighted,parallel,Approximating,0,0.15921025696221353
ElectricDevices,sbd,weighted,parallel,ComputingFullDistances,227754,0.15921025696221353
ElectricDevices,sbd,weighted,parallel,Finalizing,10698,0.15921025696221353
ElectricDevices,sbd,weighted,parallel,Finished,239270,0.15921025696221353
ElectricDevices,sbd,complete,parallel,Initializing,722,0.004281471154667086
ElectricDevices,sbd,complete,parallel,Approximating,0,0.004281471154667086
ElectricDevices,sbd,complete,parallel,ComputingFullDistances,227664,0.004281471154667086
ElectricDevices,sbd,complete,parallel,Finalizing,10771,0.004281471154667086
ElectricDevices,sbd,complete,parallel,Finished,239158,0.004281471154667086
Fish,sbd,ward,parallel,Initializing,126,0.1655967269034914
Fish,sbd,ward,parallel,Approximating,0,0.1655967269034914
Fish,sbd,ward,parallel,ComputingFullDistances,977,0.1655967269034914
Fish,sbd,ward,parallel,Finalizing,37,0.1655967269034914
Fish,sbd,ward,parallel,Finished,1141,0.1655967269034914
ArrowHead,lorentzian,average,parallel,Initializing,76,-0.0030532050914455033
ArrowHead,lorentzian,average,parallel,Approximating,0,-0.0030532050914455033
ArrowHead,lorentzian,average,parallel,ComputingFullDistances,155,-0.0030532050914455033
ArrowHead,lorentzian,average,parallel,Finalizing,42,-0.0030532050914455033
ArrowHead,lorentzian,average,parallel,Finished,276,-0.0030532050914455033
TwoLeadECG,sbd,average,parallel,Initializing,96,0.0
TwoLeadECG,sbd,average,parallel,Approximating,0,0.0
TwoLeadECG,sbd,average,parallel,ComputingFullDistances,1529,0.0
TwoLeadECG,sbd,average,parallel,Finalizing,82,0.0
TwoLeadECG,sbd,average,parallel,Finished,1710,0.0
ItalyPowerDemand,kdtw,single,parallel,Initializing,55,-6.647809007936767e-06
ItalyPowerDemand,kdtw,single,parallel,Approximating,0,-6.647809007936767e-06
ItalyPowerDemand,kdtw,single,parallel,ComputingFullDistances,5172,-6.647809007936767e-06
ItalyPowerDemand,kdtw,single,parallel,Finalizing,59,-6.647809007936767e-06
ItalyPowerDemand,kdtw,single,parallel,Finished,5286,-6.647809007936767e-06
edeniss20182020_volume_anomalies,lorentzian,complete,parallel,Initializing,65,
edeniss20182020_volume_anomalies,lorentzian,complete,parallel,Approximating,0,
edeniss20182020_volume_anomalies,lorentzian,complete,parallel,ComputingFullDistances,154,
edeniss20182020_volume_anomalies,lorentzian,complete,parallel,Finalizing,30,
edeniss20182020_volume_anomalies,lorentzian,complete,parallel,Finished,249,
EOGHorizontalSignal,msm,ward,parallel,Initializing,328,0.275007377661745
EOGHorizontalSignal,msm,ward,parallel,Approximating,0,0.275007377661745
EOGHorizontalSignal,msm,ward,parallel,ComputingFullDistances,279959,0.275007377661745
EOGHorizontalSignal,msm,ward,parallel,Finalizing,74,0.275007377661745
EOGHorizontalSignal,msm,ward,parallel,Finished,280362,0.275007377661745
